Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index
1.5480794565095646,0.4363069846877148,,1.4540248290482394,1.5406026210755592,74.0
0.7755655078555878,-0.48722866173859325,,-1.4913151662724962,0.8430232371007377,54.0
1.5480794565095646,0.7249118741959361,,-0.9022471672083491,0.14544385312591604,81.0
1.1618224821825762,-0.429507683836949,,-1.4913151662724962,-0.9009252228363164,52.0
-1.541976338106343,1.0712377416058014,,1.4540248290482394,-1.2497149148237272,65.0
1.1618224821825762,-1.5262062639681897,,0.27588883091994515,-0.5521355308489055,36.0
1.1618224821825762,-0.08318181642708349,,0.27588883091994515,-0.5521355308489055,61.0
-0.769462389452366,-0.8912755070501029,,-0.9022471672083491,-1.598504606811138,35.0
-1.541976338106343,-1.6993691976731224,,0.8649568299840923,1.1918129290881485,15.0
1.1618224821825762,1.3598426311140228,,-0.31317916814420194,1.5406026210755592,88.0
-0.769462389452366,-0.02546083852543923,,-1.4913151662724962,0.8430232371007377,45.0
-0.769462389452366,-0.08318181642708349,,1.4540248290482394,0.49423354511332684,49.0
-1.541976338106343,-0.6026706175418817,,0.8649568299840923,0.14544385312591604,33.0
0.0030515592016109113,0.1477020951794935,,1.4540248290482394,-0.9009252228363164,60.0
0.7755655078555878,0.6094699183926475,,0.8649568299840923,-0.5521355308489055,71.0
1.5480794565095646,0.7826328520975803,,-1.4913151662724962,-1.2497149148237272,81.0
0.7755655078555878,0.32086502888442625,,-0.31317916814420194,0.49423354511332684,67.0
1.5480794565095646,1.7061684985238883,,-1.4913151662724962,-1.2497149148237272,95.0
1.1618224821825762,-0.48722866173859325,,-0.31317916814420194,1.5406026210755592,58.0
-1.1557193637793544,-1.0067174628533915,,1.4540248290482394,-1.598504606811138,29.0
-1.541976338106343,-1.353043330263257,,-0.9022471672083491,0.14544385312591604,21.0
0.7755655078555878,-1.2953223523616126,,-0.31317916814420194,-0.5521355308489055,38.0
0.7755655078555878,-0.14090279432872774,,0.8649568299840923,0.8430232371007377,60.0
1.1618224821825762,0.8403538299992245,,-0.9022471672083491,-1.598504606811138,76.0
0.0030515592016109113,0.7249118741959361,,1.4540248290482394,1.1918129290881485,69.0
-0.769462389452366,-1.2376013744599685,,0.27588883091994515,0.14544385312591604,30.0
1.1618224821825762,-0.31406572803366045,,-0.9022471672083491,-1.2497149148237272,57.0
0.38930853352859934,1.4752845869173112,,-0.31317916814420194,0.8430232371007377,81.0
-0.769462389452366,-0.8335545291484587,,-0.9022471672083491,-0.20334583886149477,36.0
-1.541976338106343,-1.1798803965583242,,1.4540248290482394,-0.20334583886149477,25.0
-0.769462389452366,-1.12215941865668,,-0.9022471672083491,-0.20334583886149477,27.0
0.0030515592016109113,0.03226013937620502,,1.4540248290482394,0.49423354511332684,61.0
-0.769462389452366,-1.0644384407550358,,0.27588883091994515,0.49423354511332684,34.0
-1.541976338106343,1.7061684985238883,,-0.31317916814420194,1.5406026210755592,76.0
0.0030515592016109113,0.03226013937620502,,0.8649568299840923,0.49423354511332684,57.0
0.7755655078555878,-0.9489964849517473,,-0.9022471672083491,1.5406026210755592,45.0
0.7755655078555878,1.18667969740909,,-1.4913151662724962,-1.2497149148237272,76.0
1.5480794565095646,0.7826328520975803,,0.8649568299840923,0.8430232371007377,83.0
-0.769462389452366,0.08998111727784927,,-0.9022471672083491,-1.598504606811138,50.0
0.7755655078555878,1.1289587195074458,,0.8649568299840923,-1.2497149148237272,81.0
-1.541976338106343,1.3021216532123785,,-1.4913151662724962,0.49423354511332684,66.0
-0.38320541512537754,-0.7758335512468145,,0.8649568299840923,-0.5521355308489055,38.0
-0.38320541512537754,0.26314405098278204,,0.8649568299840923,1.5406026210755592,56.0
0.0030515592016109113,-1.6993691976731224,,-1.4913151662724962,1.5406026210755592,25.0
0.7755655078555878,-0.08318181642708349,,-1.4913151662724962,1.1918129290881485,56.0
0.7755655078555878,1.18667969740909,,-1.4913151662724962,1.1918129290881485,82.0
-0.38320541512537754,-1.5262062639681897,,0.27588883091994515,-0.9009252228363164,23.0
0.7755655078555878,-0.429507683836949,,1.4540248290482394,-0.9009252228363164,56.0
-0.769462389452366,-0.14090279432872774,,1.4540248290482394,1.1918129290881485,46.0
0.38930853352859934,-0.8335545291484587,,-1.4913151662724962,1.5406026210755592,43.0
-1.1557193637793544,-1.0644384407550358,,1.4540248290482394,0.8430232371007377,30.0
1.5480794565095646,1.3021216532123785,,0.8649568299840923,-1.598504606811138,92.0
0.0030515592016109113,-0.5449496396402375,,-1.4913151662724962,0.14544385312591604,45.0
0.38930853352859934,0.8403538299992245,,-0.9022471672083491,0.49423354511332684,70.0
-0.38320541512537754,-0.7758335512468145,,-1.4913151662724962,0.8430232371007377,36.0
0.7755655078555878,0.5517489404910033,,-1.4913151662724962,-1.2497149148237272,71.0
1.5480794565095646,-1.0067174628533915,,1.4540248290482394,-1.598504606811138,49.0
0.7755655078555878,1.2444006753107342,,-0.31317916814420194,-0.5521355308489055,82.0
-1.541976338106343,1.5907265427205997,,0.8649568299840923,-1.598504606811138,71.0
-1.541976338106343,0.08998111727784927,,1.4540248290482394,-1.2497149148237272,43.0
1.5480794565095646,0.3785860067860705,,0.8649568299840923,-0.9009252228363164,77.0
1.5480794565095646,1.1289587195074458,,-0.9022471672083491,-0.5521355308489055,86.0
-0.38320541512537754,-0.8912755070501029,,0.27588883091994515,0.14544385312591604,34.0
1.5480794565095646,-1.0644384407550358,,-0.31317916814420194,0.8430232371007377,49.0
-0.769462389452366,1.0712377416058014,,-0.9022471672083491,1.1918129290881485,69.0
0.7755655078555878,1.5330055648189556,,-0.9022471672083491,-0.5521355308489055,84.0
0.38930853352859934,-0.8912755070501029,,0.8649568299840923,-1.598504606811138,41.0
1.1618224821825762,0.20542307308113777,,-0.31317916814420194,-0.20334583886149477,68.0
1.5480794565095646,-1.4107643081649013,,0.8649568299840923,-0.20334583886149477,44.0
0.0030515592016109113,-0.7758335512468145,,0.27588883091994515,1.1918129290881485,41.0
-1.541976338106343,1.0135167637041573,,0.8649568299840923,0.14544385312591604,58.0
-0.769462389452366,1.0712377416058014,,-1.4913151662724962,-0.20334583886149477,68.0
1.1618224821825762,1.5330055648189556,,0.8649568299840923,1.5406026210755592,94.0
0.38930853352859934,-0.6026706175418817,,-1.4913151662724962,1.5406026210755592,47.0
1.1618224821825762,-1.2376013744599685,,-0.9022471672083491,-0.20334583886149477,40.0
1.5480794565095646,1.648447520622244,,0.27588883091994515,0.8430232371007377,100.0
-0.38320541512537754,-1.4684852860665454,,1.4540248290482394,-1.598504606811138,23.0
-1.541976338106343,-0.429507683836949,,-1.4913151662724962,-0.20334583886149477,36.0
-1.541976338106343,0.1477020951794935,,0.27588883091994515,-1.598504606811138,47.0
-0.38320541512537754,0.4363069846877148,,0.8649568299840923,0.49423354511332684,60.0
0.7755655078555878,1.4752845869173112,,1.4540248290482394,0.49423354511332684,83.0
-1.1557193637793544,-0.9489964849517473,,0.8649568299840923,1.5406026210755592,33.0
-0.769462389452366,-0.7758335512468145,,-0.9022471672083491,0.8430232371007377,36.0
-1.541976338106343,1.5330055648189556,,0.8649568299840923,0.49423354511332684,74.0
0.0030515592016109113,-0.660391595443526,,-1.4913151662724962,1.1918129290881485,42.0
-1.541976338106343,0.1477020951794935,,-0.9022471672083491,0.8430232371007377,47.0
1.1618224821825762,-1.6993691976731224,,0.27588883091994515,0.8430232371007377,31.0
-1.541976338106343,-1.0067174628533915,,-0.9022471672083491,-0.9009252228363164,26.0
-1.541976338106343,0.8980748079008688,,0.27588883091994515,1.5406026210755592,58.0
-1.1557193637793544,-0.19862377223037198,,-0.31317916814420194,-0.5521355308489055,42.0
-1.1557193637793544,-1.4107643081649013,,-1.4913151662724962,-0.5521355308489055,18.0
0.38930853352859934,1.648447520622244,,-1.4913151662724962,-1.598504606811138,85.0
0.7755655078555878,-1.4107643081649013,,0.27588883091994515,0.14544385312591604,36.0
0.0030515592016109113,0.1477020951794935,,0.8649568299840923,-1.2497149148237272,58.0
-1.541976338106343,-0.02546083852543923,,1.4540248290482394,1.1918129290881485,45.0
-1.541976338106343,0.8980748079008688,,0.8649568299840923,-1.598504606811138,60.0
-0.769462389452366,0.26314405098278204,,-0.31317916814420194,-1.598504606811138,56.0
-1.1557193637793544,-0.429507683836949,,0.27588883091994515,1.5406026210755592,42.0
0.0030515592016109113,-1.1798803965583242,,-0.31317916814420194,0.14544385312591604,33.0
0.38930853352859934,1.18667969740909,,0.27588883091994515,-1.598504606811138,77.0
0.7755655078555878,-0.660391595443526,,-0.31317916814420194,-0.9009252228363164,51.0
-0.38320541512537754,1.18667969740909,,0.27588883091994515,1.5406026210755592,72.0
0.7755655078555878,-0.14090279432872774,,-1.4913151662724962,-1.2497149148237272,57.0
1.1618224821825762,-0.429507683836949,,-0.31317916814420194,1.1918129290881485,53.0
-1.541976338106343,-1.5262062639681897,,-0.31317916814420194,-0.20334583886149477,16.0
0.38930853352859934,-0.6026706175418817,,0.27588883091994515,0.14544385312591604,45.0
1.1618224821825762,-0.660391595443526,,-0.9022471672083491,-1.2497149148237272,49.0
0.0030515592016109113,0.6671908962942917,,-0.9022471672083491,0.8430232371007377,67.0
-0.38320541512537754,-0.19862377223037198,,-1.4913151662724962,0.14544385312591604,49.0
-1.1557193637793544,1.5330055648189556,,0.8649568299840923,0.8430232371007377,73.0
0.38930853352859934,0.20542307308113777,,0.8649568299840923,0.8430232371007377,65.0
0.38930853352859934,-1.5262062639681897,,-1.4913151662724962,-1.598504606811138,27.0
-1.541976338106343,1.4752845869173112,,0.8649568299840923,0.49423354511332684,72.0
1.5480794565095646,0.4363069846877148,,1.4540248290482394,-1.2497149148237272,74.0
0.38930853352859934,-1.353043330263257,,1.4540248290482394,0.8430232371007377,38.0
-0.769462389452366,1.0135167637041573,,1.4540248290482394,-1.2497149148237272,67.0
-0.38320541512537754,-1.353043330263257,,1.4540248290482394,-0.5521355308489055,28.0
-0.38320541512537754,1.1289587195074458,,0.27588883091994515,-1.2497149148237272,73.0
-0.769462389452366,1.2444006753107342,,-0.9022471672083491,0.49423354511332684,72.0
-0.769462389452366,-0.25634475013201624,,-1.4913151662724962,-0.20334583886149477,42.0
-0.769462389452366,-0.25634475013201624,,0.27588883091994515,1.1918129290881485,47.0
-0.38320541512537754,1.3598426311140228,,1.4540248290482394,-0.20334583886149477,77.0
0.7755655078555878,-0.660391595443526,,-1.4913151662724962,0.8430232371007377,49.0
-0.38320541512537754,-1.2376013744599685,,-0.9022471672083491,-1.2497149148237272,30.0
1.5480794565095646,-0.6026706175418817,,0.8649568299840923,-0.9009252228363164,54.0
-1.541976338106343,0.6671908962942917,,0.27588883091994515,0.14544385312591604,56.0
1.1618224821825762,0.8403538299992245,,-0.9022471672083491,0.49423354511332684,75.0
0.7755655078555878,1.1289587195074458,,-1.4913151662724962,1.5406026210755592,78.0
-1.1557193637793544,-0.8335545291484587,,-0.31317916814420194,0.8430232371007377,32.0
1.1618224821825762,1.3598426311140228,,0.27588883091994515,-0.9009252228363164,89.0
-1.541976338106343,-0.7758335512468145,,-1.4913151662724962,0.49423354511332684,29.0
1.5480794565095646,-0.48722866173859325,,-1.4913151662724962,0.8430232371007377,57.0
1.5480794565095646,-1.0067174628533915,,-0.9022471672083491,1.5406026210755592,48.0
-1.1557193637793544,-1.0644384407550358,,-1.4913151662724962,0.14544385312591604,27.0
0.7755655078555878,-1.1798803965583242,,0.27588883091994515,-0.5521355308489055,38.0
-0.769462389452366,-1.6993691976731224,,1.4540248290482394,0.14544385312591604,18.0
0.7755655078555878,0.08998111727784927,,0.27588883091994515,1.1918129290881485,66.0
1.5480794565095646,-0.02546083852543923,,-1.4913151662724962,-0.9009252228363164,65.0
-0.38320541512537754,-1.2953223523616126,,-0.9022471672083491,-1.2497149148237272,27.0
-1.541976338106343,-0.5449496396402375,,0.27588883091994515,-0.20334583886149477,33.0
-1.1557193637793544,-0.48722866173859325,,-0.31317916814420194,0.49423354511332684,37.0
-1.541976338106343,-0.7181125733451702,,1.4540248290482394,-0.9009252228363164,29.0
0.0030515592016109113,-1.6416482197714781,,0.8649568299840923,-0.20334583886149477,26.0
0.0030515592016109113,1.0135167637041573,,-0.9022471672083491,-0.5521355308489055,72.0
0.7755655078555878,0.7826328520975803,,-0.9022471672083491,0.49423354511332684,77.0
1.5480794565095646,-1.2376013744599685,,0.8649568299840923,-1.2497149148237272,45.0
1.5480794565095646,-1.583927241869834,,0.8649568299840923,0.49423354511332684,41.0
-0.769462389452366,1.3598426311140228,,0.27588883091994515,-1.2497149148237272,73.0
-0.769462389452366,-0.25634475013201624,,-1.4913151662724962,-0.9009252228363164,43.0
-0.769462389452366,-0.5449496396402375,,-1.4913151662724962,-0.20334583886149477,39.0
-0.38320541512537754,-0.02546083852543923,,-0.31317916814420194,0.49423354511332684,54.0
1.1618224821825762,-0.14090279432872774,,1.4540248290482394,0.14544385312591604,62.0
0.38930853352859934,0.32086502888442625,,-1.4913151662724962,0.49423354511332684,63.0
1.1618224821825762,-0.25634475013201624,,-0.31317916814420194,0.14544385312591604,59.0
-1.541976338106343,0.20542307308113777,,-0.31317916814420194,-1.598504606811138,46.0
1.1618224821825762,-1.2953223523616126,,-0.9022471672083491,-0.20334583886149477,42.0
-0.38320541512537754,-1.1798803965583242,,-0.9022471672083491,-1.598504606811138,30.0
-1.541976338106343,1.0135167637041573,,1.4540248290482394,0.49423354511332684,63.0
1.1618224821825762,1.417563609015667,,0.27588883091994515,-0.5521355308489055,89.0
-0.38320541512537754,0.7249118741959361,,0.8649568299840923,-0.20334583886149477,62.0
0.38930853352859934,1.1289587195074458,,0.8649568299840923,-1.598504606811138,77.0
1.1618224821825762,1.3598426311140228,,1.4540248290482394,0.8430232371007377,88.0
-0.38320541512537754,-0.9489964849517473,,-0.31317916814420194,-0.5521355308489055,35.0
-0.769462389452366,0.5517489404910033,,1.4540248290482394,-0.9009252228363164,60.0
1.5480794565095646,1.417563609015667,,0.8649568299840923,-1.598504606811138,92.0
-0.769462389452366,-0.8912755070501029,,-0.31317916814420194,-0.5521355308489055,38.0
1.5480794565095646,-0.7758335512468145,,0.8649568299840923,-0.9009252228363164,56.0
-1.1557193637793544,1.3021216532123785,,0.27588883091994515,0.8430232371007377,70.0
-1.1557193637793544,-0.7181125733451702,,-0.9022471672083491,1.1918129290881485,35.0
-1.1557193637793544,0.08998111727784927,,-0.9022471672083491,-0.20334583886149477,47.0
0.38930853352859934,0.4363069846877148,,-0.31317916814420194,1.1918129290881485,66.0
-0.769462389452366,-0.429507683836949,,1.4540248290482394,-1.598504606811138,43.0
1.5480794565095646,0.8980748079008688,,0.8649568299840923,0.49423354511332684,81.0
-0.38320541512537754,-0.429507683836949,,-1.4913151662724962,0.49423354511332684,43.0
-1.541976338106343,0.26314405098278204,,0.27588883091994515,0.14544385312591604,46.0
-0.38320541512537754,0.494027962589359,,0.8649568299840923,-0.5521355308489055,61.0
-1.541976338106343,-0.8912755070501029,,-1.4913151662724962,1.1918129290881485,27.0
0.0030515592016109113,1.3021216532123785,,0.27588883091994515,-0.9009252228363164,77.0
-0.38320541512537754,-0.3717867059353047,,0.27588883091994515,-1.598504606811138,43.0
1.1618224821825762,-0.14090279432872774,,-0.9022471672083491,-1.2497149148237272,60.0
1.1618224821825762,-0.8335545291484587,,-0.31317916814420194,-0.9009252228363164,48.0
0.7755655078555878,-0.8335545291484587,,0.8649568299840923,-1.2497149148237272,47.0
-0.769462389452366,0.5517489404910033,,0.27588883091994515,0.14544385312591604,60.0
-1.541976338106343,0.494027962589359,,0.8649568299840923,0.49423354511332684,53.0
-1.541976338106343,-1.4107643081649013,,0.27588883091994515,-0.20334583886149477,19.0
-0.769462389452366,-1.6416482197714781,,1.4540248290482394,-0.20334583886149477,23.0
0.38930853352859934,1.3598426311140228,,-0.9022471672083491,0.49423354511332684,81.0
0.7755655078555878,-1.0067174628533915,,-0.31317916814420194,0.14544385312591604,41.0
0.38930853352859934,0.7826328520975803,,-1.4913151662724962,0.8430232371007377,71.0
0.38930853352859934,0.955795785802513,,-1.4913151662724962,1.1918129290881485,75.0
0.38930853352859934,1.648447520622244,,1.4540248290482394,-1.2497149148237272,89.0
-0.769462389452366,-1.2376013744599685,,-0.9022471672083491,-1.2497149148237272,28.0
0.38930853352859934,0.20542307308113777,,0.27588883091994515,-1.598504606811138,60.0
1.1618224821825762,-0.7758335512468145,,-0.9022471672083491,0.49423354511332684,54.0
-1.1557193637793544,-0.19862377223037198,,-0.31317916814420194,-0.5521355308489055,41.0
0.0030515592016109113,-0.08318181642708349,,-1.4913151662724962,1.1918129290881485,52.0
-1.541976338106343,0.3785860067860705,,0.8649568299840923,0.14544385312591604,53.0
-1.541976338106343,0.7249118741959361,,-1.4913151662724962,0.49423354511332684,52.0
0.0030515592016109113,-0.48722866173859325,,-0.31317916814420194,0.49423354511332684,47.0
-0.769462389452366,1.18667969740909,,0.27588883091994515,0.8430232371007377,71.0
-0.38320541512537754,-0.3717867059353047,,-0.9022471672083491,-0.5521355308489055,42.0
-0.769462389452366,-1.353043330263257,,-1.4913151662724962,-0.9009252228363164,21.0
-1.541976338106343,0.20542307308113777,,-1.4913151662724962,-0.9009252228363164,48.0
-1.541976338106343,1.0135167637041573,,0.8649568299840923,1.5406026210755592,64.0
0.0030515592016109113,-1.0644384407550358,,-0.9022471672083491,0.8430232371007377,38.0
0.38930853352859934,-0.429507683836949,,0.8649568299840923,-0.9009252228363164,49.0
-0.769462389452366,-0.8912755070501029,,0.8649568299840923,0.8430232371007377,35.0
1.5480794565095646,0.1477020951794935,,0.27588883091994515,-1.2497149148237272,73.0
0.0030515592016109113,1.5330055648189556,,-1.4913151662724962,-0.20334583886149477,81.0
1.1618224821825762,-1.0067174628533915,,1.4540248290482394,-0.20334583886149477,47.0
-1.541976338106343,-0.429507683836949,,-0.9022471672083491,0.49423354511332684,36.0
0.0030515592016109113,0.4363069846877148,,0.27588883091994515,-0.20334583886149477,63.0
-0.769462389452366,0.08998111727784927,,1.4540248290482394,1.1918129290881485,52.0
-1.541976338106343,0.8403538299992245,,0.27588883091994515,-0.9009252228363164,58.0
-0.38320541512537754,1.1289587195074458,,0.27588883091994515,1.1918129290881485,77.0
0.0030515592016109113,0.26314405098278204,,-0.31317916814420194,-1.598504606811138,58.0
0.7755655078555878,-1.6993691976731224,,-0.31317916814420194,-0.9009252228363164,33.0
-1.541976338106343,0.955795785802513,,0.27588883091994515,-0.5521355308489055,67.0
-0.769462389452366,1.5907265427205997,,-0.31317916814420194,0.14544385312591604,76.0
-1.1557193637793544,0.8403538299992245,,-0.9022471672083491,1.5406026210755592,62.0
1.5480794565095646,-1.4684852860665454,,-1.4913151662724962,0.8430232371007377,37.0
0.38930853352859934,1.5330055648189556,,1.4540248290482394,0.49423354511332684,86.0
-0.769462389452366,-1.0067174628533915,,-0.9022471672083491,0.8430232371007377,37.0
1.1618224821825762,1.3598426311140228,,-1.4913151662724962,0.14544385312591604,88.0
1.1618224821825762,-1.4684852860665454,,-0.31317916814420194,0.14544385312591604,38.0
-1.1557193637793544,1.7061684985238883,,1.4540248290482394,0.14544385312591604,76.0
0.38930853352859934,0.08998111727784927,,-0.9022471672083491,-0.9009252228363164,57.0
0.7755655078555878,1.18667969740909,,0.8649568299840923,1.5406026210755592,82.0
-1.1557193637793544,-0.5449496396402375,,0.27588883091994515,-0.5521355308489055,35.0
-1.1557193637793544,-0.3717867059353047,,-1.4913151662724962,0.14544385312591604,41.0
-1.541976338106343,1.7061684985238883,,-1.4913151662724962,0.49423354511332684,75.0
1.1618224821825762,-0.7181125733451702,,0.8649568299840923,-0.9009252228363164,51.0
-1.541976338106343,-0.5449496396402375,,0.8649568299840923,-0.5521355308489055,34.0
1.5480794565095646,1.3598426311140228,,0.27588883091994515,0.14544385312591604,92.0
0.38930853352859934,-1.1798803965583242,,-0.31317916814420194,-1.598504606811138,39.0
0.7755655078555878,-0.3717867059353047,,-0.9022471672083491,0.49423354511332684,56.0
0.7755655078555878,0.5517489404910033,,-0.9022471672083491,-1.598504606811138,69.0
-0.769462389452366,0.955795785802513,,-0.9022471672083491,1.5406026210755592,69.0
-1.1557193637793544,-0.5449496396402375,,-0.31317916814420194,1.1918129290881485,40.0
1.5480794565095646,-0.31406572803366045,,0.27588883091994515,1.5406026210755592,63.0
1.1618224821825762,1.2444006753107342,,-0.9022471672083491,1.1918129290881485,86.0
0.7755655078555878,1.7061684985238883,,-1.4913151662724962,1.1918129290881485,89.0
1.5480794565095646,1.5330055648189556,,-1.4913151662724962,-0.5521355308489055,94.0
-0.38320541512537754,1.648447520622244,,-1.4913151662724962,-1.2497149148237272,79.0
-0.38320541512537754,-0.429507683836949,,0.8649568299840923,0.49423354511332684,44.0
-1.541976338106343,-0.48722866173859325,,0.8649568299840923,-0.5521355308489055,33.0
1.1618224821825762,-1.5262062639681897,,-0.31317916814420194,-0.20334583886149477,36.0
-0.769462389452366,0.20542307308113777,,-0.9022471672083491,-1.598504606811138,50.0
0.7755655078555878,1.4752845869173112,,0.8649568299840923,1.5406026210755592,94.0
-1.1557193637793544,-1.4107643081649013,,-1.4913151662724962,0.14544385312591604,22.0
-1.1557193637793544,-0.14090279432872774,,0.8649568299840923,0.49423354511332684,44.0
0.7755655078555878,0.03226013937620502,,-1.4913151662724962,-0.9009252228363164,60.0
0.38930853352859934,0.26314405098278204,,-0.9022471672083491,1.5406026210755592,64.0
-0.769462389452366,0.494027962589359,,-0.31317916814420194,-1.2497149148237272,58.0
1.5480794565095646,0.6671908962942917,,0.27588883091994515,1.5406026210755592,78.0
0.38930853352859934,-0.429507683836949,,0.27588883091994515,0.49423354511332684,51.0
